city,cut,color,clarity,carat,depth,table,x,y,z,price
2,4,5,3,0.32,63.1,58.0,4.41,4.34,2.76,480
6,2,1,3,1.05,60.3,61.0,6.56,6.6,3.97,4714
11,4,0,2,0.5,60.3,59.0,5.11,5.14,3.09,1415
4,4,0,7,0.65,59.9,58.0,5.63,5.69,3.39,3056
2,2,2,5,0.31,61.8,56.0,4.33,4.37,2.69,625
11,4,4,2,0.91,62.2,60.0,6.16,6.22,3.85,3734
3,2,1,2,0.24,62.5,56.0,4.01,3.99,2.5,486
8,3,2,5,0.4,62.6,58.0,4.68,4.72,2.94,842
8,4,0,2,0.63,63.1,58.0,5.49,5.44,3.45,2211
3,3,1,6,0.31,61.3,58.0,4.36,4.39,2.68,924
3,3,3,6,0.39,59.9,59.0,4.75,4.73,2.84,1170
3,3,3,3,2.01,60.8,61.0,8.14,8.07,4.93,12260
7,4,1,5,1.0,62.8,60.0,6.32,6.36,3.98,6600
7,1,3,2,0.9,63.7,60.0,6.07,6.11,3.88,3734
5,2,1,5,0.91,62.1,55.0,6.17,6.14,3.82,4077
6,2,1,3,1.07,61.5,56.0,6.61,6.58,4.06,5704
0,0,1,3,1.0,65.8,58.0,6.28,6.16,4.09,2948
6,3,2,3,1.0,62.4,56.0,6.35,6.31,3.95,3977
6,2,4,5,0.31,62.2,53.0,4.38,4.43,2.74,489
0,4,2,5,0.32,63.2,58.0,4.35,4.32,2.74,828
1,1,0,5,1.02,63.2,58.0,6.36,6.4,4.03,7539
2,3,1,5,0.21,59.6,56.0,3.93,3.89,2.33,386
4,3,3,2,0.33,62.3,59.0,4.44,4.39,2.75,631
7,2,3,2,0.33,61.3,56.0,4.45,4.49,2.74,475
0,4,5,5,0.72,62.1,57.5,5.72,5.74,3.57,2326
7,4,2,3,1.02,59.6,59.0,6.51,6.54,3.89,3974
1,1,1,7,1.01,63.3,55.0,6.36,6.41,4.04,8976
5,2,1,7,0.36,61.8,54.0,4.6,4.62,2.85,928
1,2,5,4,0.41,60.9,53.0,4.8,4.85,2.94,755
2,0,3,5,0.7,64.4,56.0,5.64,5.57,3.61,2657
6,3,2,5,1.2,60.1,57.0,6.82,6.76,4.08,7865
7,3,3,2,1.5,62.3,60.0,7.27,7.17,4.5,7535
4,2,3,6,0.3,62.3,54.0,4.31,4.33,2.69,789
5,4,1,5,0.51,61.2,60.0,5.11,5.18,3.15,1554
6,3,2,3,1.01,61.9,58.0,6.39,6.34,3.94,4676
10,2,4,2,1.09,62.2,56.0,6.59,6.56,4.09,4871
3,2,6,2,0.4,61.6,56.0,4.72,4.77,2.93,612
9,2,1,5,1.51,62.7,57.0,7.31,7.26,4.57,14482
0,3,1,4,1.52,60.6,58.0,7.38,7.44,4.49,16628
8,4,0,2,0.9,59.5,57.0,6.19,6.34,3.73,4419
3,3,4,5,1.11,62.0,59.0,6.66,6.59,4.11,5395
10,2,5,5,0.74,61.9,55.0,5.8,5.83,3.6,2997
7,2,0,4,0.32,60.9,57.0,4.48,4.45,2.72,1114
7,2,4,3,1.04,61.7,57.0,6.49,6.54,4.02,4461
3,4,3,7,0.7,63.3,59.0,5.59,5.62,3.55,2905
7,4,3,4,1.22,61.2,58.0,6.85,6.9,4.21,9261
3,2,2,7,0.55,60.7,56.0,5.31,5.34,3.23,2259
8,4,2,5,0.31,62.9,59.0,4.27,4.32,2.7,625
1,2,5,7,0.42,61.2,57.0,4.83,4.87,2.97,1299
0,2,3,2,0.31,62.2,55.0,4.35,4.36,2.71,462
9,4,4,2,1.1,63.0,57.0,6.5,6.54,4.11,4689
11,2,1,2,1.03,61.3,57.0,6.48,6.51,3.98,5476
2,2,3,7,0.8,61.4,57.0,5.96,6.0,3.67,4740
3,2,4,5,0.4,62.4,56.0,4.69,4.73,2.94,704
3,2,3,7,0.54,61.4,55.0,5.28,5.31,3.25,2424
1,3,1,4,0.42,62.2,59.0,4.76,4.79,2.97,1105
0,4,4,2,1.26,60.6,60.0,6.97,7.0,4.23,6546
0,0,5,2,0.9,65.8,56.0,6.01,5.96,3.94,2873
12,2,3,4,1.11,61.4,57.0,6.68,6.65,4.09,8112
10,3,3,3,1.01,60.1,59.0,6.45,6.39,3.86,4154
7,4,1,3,1.83,62.0,57.0,7.81,7.89,4.87,12379
1,2,5,2,2.18,61.2,56.0,8.39,8.51,5.17,15646
2,4,4,3,1.35,62.2,56.0,7.02,7.06,4.38,6088
11,3,1,5,1.7,62.9,58.0,7.57,7.54,4.75,17323
12,2,4,3,1.01,61.6,56.0,6.48,6.44,3.98,3501
2,2,6,4,0.5,61.4,58.0,5.14,5.09,3.15,1134
8,4,4,3,2.01,63.4,58.0,8.01,7.94,5.06,12617
8,4,2,7,0.3,62.4,57.0,4.25,4.27,2.66,694
1,2,1,4,0.31,60.2,56.0,4.39,4.44,2.66,626
3,3,2,2,1.52,62.6,59.0,7.27,7.36,4.58,11637
3,2,3,4,0.31,61.3,56.0,4.36,4.38,2.68,625
5,3,4,2,0.3,61.2,60.0,4.29,4.31,2.63,421
10,3,3,6,0.35,61.8,57.0,4.53,4.5,2.79,1103
6,4,1,7,0.25,61.9,59.0,3.99,4.02,2.48,575
6,3,3,5,0.38,60.4,57.0,4.7,4.67,2.83,983
4,2,0,3,1.01,62.6,56.0,6.34,6.4,3.99,4785
5,2,2,2,1.06,61.2,55.0,6.62,6.57,4.03,4862
10,3,3,3,1.04,60.3,62.0,6.56,6.5,3.94,4158
6,2,3,7,1.04,61.4,57.0,6.52,6.44,3.98,6173
9,3,3,2,1.79,60.5,58.0,7.88,7.83,4.75,14127
6,2,5,4,0.79,61.8,59.0,5.92,5.95,3.67,2800
2,3,4,2,1.04,60.7,62.0,6.57,6.51,3.97,5311
10,2,3,6,0.41,61.8,55.0,4.78,4.76,2.95,1230
3,4,1,5,0.57,59.5,56.0,5.45,5.47,3.25,1826
1,1,4,5,1.71,63.7,58.0,7.57,7.54,4.81,13068
3,2,1,4,0.3,60.0,56.0,4.39,4.41,2.64,663
3,2,3,1,0.59,62.5,57.0,5.34,5.38,3.35,2611
11,2,1,4,0.41,62.3,53.0,4.74,4.76,2.96,863
11,4,0,7,1.01,59.8,57.0,6.49,6.58,3.91,10499
12,3,6,3,1.0,62.3,58.0,6.45,6.34,3.98,2801
0,2,2,7,0.26,62.5,56.0,4.12,4.1,2.57,769
1,3,4,2,0.35,62.4,58.0,4.54,4.47,2.81,647
6,3,5,2,0.36,60.4,60.0,4.58,4.62,2.78,486
11,4,1,7,0.24,62.2,60.0,3.97,4.01,2.48,485
8,2,2,4,0.74,62.3,56.0,5.76,5.79,3.6,3226
7,4,2,3,1.2,62.2,62.0,6.7,6.77,4.19,5247
7,4,1,2,0.51,62.8,61.0,5.06,5.07,3.18,1343
1,2,3,2,0.91,62.6,56.0,6.27,6.3,3.81,3991
2,3,4,3,0.35,62.0,58.0,4.47,4.5,2.78,429
7,4,4,7,1.35,63.1,56.0,6.95,7.03,4.41,8644
3,1,6,2,0.5,63.2,55.0,5.03,5.07,3.19,912
1,4,0,2,0.9,61.5,58.0,6.15,6.21,3.8,4381
5,2,2,2,0.25,60.1,56.0,4.11,4.13,2.48,430
9,3,6,4,2.0,62.0,62.0,8.02,7.91,4.94,11793
2,3,4,3,1.2,62.1,57.0,6.84,6.69,4.21,3965
12,2,3,2,0.71,61.7,56.0,5.74,5.77,3.55,2518
11,2,3,3,0.51,61.9,55.0,5.12,5.14,3.17,1121
10,3,0,3,0.9,58.1,60.0,6.26,6.24,3.63,3312
1,4,3,7,0.29,60.2,59.0,4.27,4.3,2.58,541
10,4,0,2,0.34,62.8,55.0,4.45,4.5,2.81,626
2,3,4,3,1.6,59.4,59.0,7.6,7.55,4.5,8333
3,3,5,5,1.59,59.9,60.0,7.57,7.61,4.55,9304
4,2,2,6,0.31,61.6,55.0,4.36,4.41,2.7,975
1,3,2,2,1.08,61.0,59.0,6.67,6.57,4.04,5487
5,2,5,7,0.41,62.4,57.0,4.68,4.75,2.94,843
12,4,4,4,0.71,63.9,60.0,5.54,5.6,3.56,2562
1,3,1,2,1.02,62.8,58.0,6.45,6.39,4.03,5429
3,1,2,2,0.71,66.2,55.0,5.49,5.53,3.65,2396
2,2,0,5,0.79,61.3,57.0,5.95,6.0,3.66,3818
1,3,0,3,1.55,62.0,58.0,7.39,7.44,4.6,10905
9,3,1,7,1.0,61.6,59.0,6.46,6.42,3.97,9050
2,2,3,7,1.33,62.6,57.0,7.04,6.99,4.39,12209
10,2,2,5,0.32,62.4,57.0,4.38,4.34,2.72,828
10,4,4,4,1.2,63.1,55.0,6.82,6.77,4.29,6814
5,2,3,1,1.28,62.0,55.6,6.94,6.96,4.31,11401
10,3,1,5,0.58,59.4,60.0,5.47,5.43,3.24,1862
7,3,3,5,1.52,62.9,60.0,7.31,7.28,4.59,12148
1,3,0,5,1.04,62.0,60.0,6.49,6.45,4.01,6814
8,1,4,2,0.9,58.9,61.0,6.27,6.36,3.72,3734
2,1,5,4,1.0,63.9,56.0,6.37,6.18,4.01,4581
1,3,2,2,0.51,60.5,59.0,5.18,5.13,3.12,1421
4,4,4,5,1.51,61.9,57.0,7.32,7.36,4.54,10090
1,4,5,3,0.51,61.2,56.0,5.12,5.14,3.14,956
12,3,0,4,0.7,61.0,59.0,5.79,5.72,3.51,3501
1,2,3,7,0.25,62.1,56.0,4.02,4.05,2.5,525
3,2,2,4,1.2,60.7,57.0,6.89,6.85,4.17,9596
1,2,1,5,0.4,62.6,57.0,4.7,4.68,2.93,1038
1,3,6,4,0.77,62.2,61.0,5.85,5.82,3.63,2005
1,3,1,3,0.55,59.7,58.0,5.35,5.33,3.19,1364
0,4,2,2,1.0,58.1,63.0,6.45,6.36,3.72,4586
2,4,4,2,0.3,62.2,60.0,4.24,4.28,2.65,421
10,3,0,2,0.71,61.6,60.0,5.74,5.69,3.52,2797
2,1,6,3,1.21,63.7,55.0,6.75,6.81,4.32,4192
1,4,1,2,0.4,60.9,56.0,4.76,4.8,2.91,737
1,0,3,2,0.7,65.0,59.0,5.57,5.5,3.6,1982
2,3,4,5,0.44,61.3,58.0,4.88,4.91,3.0,810
5,1,4,2,0.9,64.2,60.0,6.05,6.02,3.87,2974
12,0,2,2,0.5,64.7,57.0,4.99,4.94,3.21,1181
5,3,2,3,1.21,61.5,61.0,6.82,6.77,4.18,5387
0,2,3,4,1.41,62.6,56.0,7.15,7.2,4.49,11817
12,2,0,5,0.4,61.5,55.0,4.75,4.71,2.91,1050
3,2,2,5,0.77,61.8,56.0,5.9,5.92,3.65,3533
8,3,4,6,0.32,61.4,58.0,4.38,4.41,2.7,730
9,3,3,2,1.11,61.5,58.0,6.73,6.63,4.1,4768
10,4,6,2,0.56,60.3,59.0,5.3,5.34,3.21,957
4,3,2,2,2.0,62.6,59.0,8.1,8.04,5.05,18493
0,3,0,5,0.52,59.4,61.0,5.24,5.23,3.11,1828
4,1,2,5,1.0,63.8,58.0,6.32,6.28,4.02,6209
10,4,1,3,2.01,58.9,60.0,8.2,8.24,4.84,17024
10,2,4,5,0.9,60.9,54.0,6.19,6.22,3.78,4871
1,2,0,5,0.31,61.2,55.0,4.36,4.46,2.7,734
6,2,0,4,0.34,61.2,58.0,4.45,4.5,2.74,787
4,2,5,2,1.53,61.9,54.0,7.43,7.5,1.53,8971
7,3,3,1,1.01,60.0,61.0,6.45,6.41,3.86,8120
7,2,1,3,0.4,61.9,58.0,4.71,4.73,2.92,629
12,3,2,4,0.5,61.8,60.0,5.06,5.1,3.14,1710
1,3,0,2,1.02,62.3,59.0,6.38,6.42,3.99,5890
1,2,0,2,0.41,60.8,57.0,4.8,4.84,2.93,791
2,4,1,5,1.1,61.9,55.0,6.61,6.67,4.11,6776
9,4,3,3,1.23,60.8,59.0,6.88,6.97,4.21,5037
1,2,4,1,0.31,61.4,57.0,4.36,4.39,2.68,772
3,2,1,2,0.51,61.5,55.0,5.18,5.16,3.18,1546
11,4,3,2,0.4,63.2,58.0,4.7,4.61,2.94,840
8,4,2,5,1.01,60.0,63.0,6.46,6.48,3.88,6598
7,2,3,1,0.3,61.4,57.0,4.37,4.33,2.67,956
0,3,5,5,0.38,61.8,59.0,4.64,4.61,2.86,812
5,2,5,5,0.53,62.2,56.0,5.15,5.2,3.22,1163
0,3,5,3,2.2,62.4,55.0,8.41,8.34,5.23,16190
5,3,5,7,1.5,60.2,58.0,7.5,7.34,4.47,10483
1,4,4,4,1.51,61.5,54.0,7.34,7.42,4.54,10045
10,3,4,2,2.02,63.0,60.0,7.85,7.79,4.93,13453
11,3,1,3,1.05,60.3,61.0,6.62,6.57,3.98,5400
2,2,6,2,1.17,62.1,57.0,6.74,6.81,4.21,4617
5,3,3,5,0.3,62.2,60.0,4.25,4.24,2.64,675
9,2,3,7,0.8,61.5,55.0,5.95,5.99,3.68,4740
1,2,0,2,0.31,61.7,55.0,4.37,4.41,2.71,565
1,3,1,3,0.4,62.9,58.0,4.74,4.7,2.97,855
4,4,1,5,0.38,61.2,56.0,4.67,4.71,2.87,740
3,3,2,3,1.53,62.6,57.0,7.37,7.33,4.6,9716
0,2,2,7,0.41,61.9,55.0,4.79,4.78,2.96,1192
6,3,4,5,1.19,62.6,56.0,6.81,6.76,4.25,6198
0,2,6,5,0.41,62.4,55.0,4.75,4.77,2.97,613
10,1,6,3,1.08,63.2,59.0,6.4,6.57,4.1,3742
4,1,0,2,0.7,64.2,60.0,5.62,5.59,3.6,2318
4,3,0,3,1.03,61.8,60.0,6.45,6.42,3.98,4560
7,1,6,3,1.62,64.2,62.0,7.41,7.33,4.73,6223
10,2,5,5,2.18,62.0,57.0,8.35,8.24,5.14,13769
1,3,6,2,1.11,59.5,58.0,6.89,6.77,4.07,3524
8,4,4,2,0.7,60.9,59.0,5.72,5.75,3.49,2273
5,2,2,5,0.3,62.3,53.5,4.27,4.32,2.68,601
9,2,1,4,0.34,62.8,56.0,4.46,4.49,2.81,702
3,2,3,1,0.43,62.1,54.0,4.83,4.87,3.01,1433
12,3,1,6,1.04,62.5,59.0,6.41,6.46,4.02,10350
8,2,4,2,0.66,61.6,55.0,5.63,5.66,3.48,1936
12,3,2,3,0.7,59.1,58.0,5.85,5.83,3.45,2362
10,4,2,2,1.14,61.3,62.0,6.71,6.77,4.13,6194
11,4,6,4,0.4,63.2,57.0,4.73,4.7,2.98,810
2,3,1,5,0.4,60.7,60.0,4.7,4.75,2.87,912
4,2,4,2,1.12,61.9,57.0,6.64,6.68,4.12,5521
5,3,0,2,0.42,62.1,59.0,4.77,4.79,2.97,810
1,4,6,5,1.59,62.9,58.1,7.39,7.45,4.66,8526
4,3,2,5,0.5,61.9,56.0,5.13,5.08,3.16,1654
9,3,4,2,1.01,60.5,58.0,6.47,6.39,3.89,4578
4,4,1,3,0.34,61.7,61.0,4.47,4.51,2.77,477
6,2,4,6,0.41,61.4,56.0,4.77,4.8,2.94,1043
11,3,4,5,2.01,61.1,61.0,8.14,8.09,4.96,15528
4,2,3,3,0.92,61.9,57.0,6.23,6.25,3.86,4406
11,3,4,4,0.36,60.5,59.0,4.6,4.63,2.79,631
4,2,1,7,0.32,61.5,56.0,4.41,4.44,2.72,1010
10,4,2,4,0.8,63.6,56.0,5.83,5.94,3.74,3471
1,2,2,1,0.38,60.7,57.0,4.69,4.73,2.86,1212
1,4,0,2,1.01,59.8,56.0,6.57,6.6,3.94,5394
9,2,2,1,0.24,61.0,57.0,4.04,4.07,2.47,678
1,3,1,2,0.42,62.0,58.0,4.85,4.82,3.0,926
1,3,6,2,1.22,61.9,58.0,6.87,6.84,4.24,5042
8,4,5,2,1.2,62.6,59.0,6.75,6.71,4.21,5522
3,1,3,4,1.0,63.7,60.0,6.38,6.31,4.04,4805
8,2,1,7,0.3,61.9,57.0,4.28,4.31,2.66,789
10,2,1,7,0.41,61.8,57.0,4.75,4.8,2.95,1187
10,3,1,5,0.36,59.3,59.0,4.6,4.68,2.75,789
9,2,1,2,0.34,63.0,55.0,4.47,4.42,2.8,765
12,4,4,5,0.3,61.1,61.0,4.31,4.33,2.64,473
5,3,1,2,0.77,60.9,58.0,5.94,5.88,3.6,2896
10,3,4,3,0.5,62.6,61.0,5.06,5.03,3.1,1024
0,3,2,2,1.14,62.5,59.0,6.65,6.67,4.16,5135
3,1,2,3,0.93,61.3,62.0,6.17,6.26,3.81,3376
0,3,0,2,0.43,61.0,57.0,4.88,4.85,2.97,993
8,3,5,7,0.3,61.9,61.0,4.32,4.28,2.66,675
2,0,4,2,0.43,62.7,66.0,4.78,4.72,2.98,984
9,2,3,3,2.16,62.5,54.2,8.23,8.27,5.16,18001
10,2,3,2,0.43,62.9,55.0,4.87,4.83,3.05,968
6,1,5,2,0.71,62.6,63.0,5.54,5.61,3.49,1788
9,4,1,6,0.24,63.1,55.0,3.96,4.0,2.51,485
7,2,2,5,1.2,62.3,56.0,6.82,6.79,4.24,8590
10,4,2,6,1.07,60.2,58.0,6.57,6.65,3.98,9808
5,3,3,1,0.34,62.3,59.0,4.46,4.49,2.79,1014
4,2,5,2,0.31,62.1,53.0,4.34,4.36,2.7,498
1,2,1,5,0.51,61.5,58.0,5.12,5.15,3.16,1605
5,0,1,5,0.75,56.0,67.0,6.18,6.08,3.43,2940
2,2,2,4,0.55,61.0,55.0,5.29,5.33,3.24,1857
12,2,3,4,0.9,62.5,57.0,6.18,6.13,3.84,5080
2,2,2,5,0.31,61.6,56.0,4.39,4.35,2.69,749
8,4,4,4,0.3,62.9,56.0,4.22,4.27,2.67,526
10,4,0,2,0.54,60.3,61.0,5.26,5.29,3.18,1650
12,4,4,2,1.43,61.7,59.0,7.23,7.29,4.48,8654
3,1,0,2,0.92,63.6,57.0,6.09,6.14,3.89,4158
11,4,2,7,0.29,60.8,63.0,4.28,4.31,2.61,592
1,2,2,2,0.32,61.0,55.0,4.45,4.47,2.72,648
2,3,0,3,0.42,62.1,59.0,4.78,4.82,2.98,700
5,3,4,2,1.19,61.3,58.0,6.82,6.78,4.17,6078
3,4,2,0,1.49,62.6,53.6,7.28,7.31,4.57,6064
10,2,2,5,0.31,61.8,56.0,4.37,4.33,2.69,802
10,1,2,4,0.52,64.2,58.0,5.1,5.02,3.25,1841
9,2,5,5,1.71,60.5,56.0,7.73,7.71,4.67,11559
1,4,6,4,0.47,63.0,60.0,4.92,4.95,3.11,854
9,1,1,2,0.71,63.8,54.0,5.66,5.72,3.63,2606
2,2,2,6,1.22,61.5,58.0,6.85,6.9,4.23,12906
10,2,5,4,0.38,62.3,55.0,4.63,4.66,2.89,703
6,2,1,4,0.61,62.2,54.0,5.43,5.45,3.38,2485
12,2,6,4,0.42,62.7,57.0,4.75,4.79,2.99,723
8,3,5,5,0.9,60.1,59.0,6.37,6.25,3.79,3663
12,2,3,3,2.02,63.5,54.0,7.96,8.02,5.07,15814
10,3,4,1,1.5,63.0,59.0,7.3,7.23,4.58,13107
4,2,0,3,0.53,61.7,55.0,5.2,5.24,3.22,1243
8,3,6,2,0.32,62.2,59.0,4.37,4.41,2.73,365
5,3,5,2,1.5,58.6,62.0,7.46,7.43,4.36,8190
11,2,1,7,0.3,61.7,55.0,4.28,4.31,2.65,789
5,4,3,7,1.16,61.6,58.0,6.67,6.73,4.13,9205
7,2,0,5,0.3,61.4,54.0,4.34,4.39,2.68,670
0,2,2,5,0.7,61.4,56.0,5.72,5.75,3.52,3064
1,3,1,4,0.31,60.0,59.0,4.38,4.42,2.64,734
10,1,0,2,0.51,64.0,58.0,5.03,5.06,3.23,1255
3,1,3,3,1.01,63.7,59.0,6.31,6.38,4.04,4060
3,4,2,6,1.2,59.8,63.0,6.82,6.8,4.07,11913
12,2,3,2,1.05,59.7,56.0,6.67,6.64,3.97,5204
10,1,0,2,1.01,63.9,62.0,6.31,6.25,4.01,5147
1,3,1,5,0.5,62.7,54.0,5.1,5.07,3.19,1746
6,3,0,3,0.51,62.0,58.0,5.12,5.08,3.16,1359
9,2,6,4,0.4,61.3,56.0,4.77,4.79,2.93,606
2,1,3,2,1.0,57.2,59.0,6.66,6.62,3.8,4758
3,2,1,6,0.3,61.2,57.0,4.32,4.34,2.65,862
2,2,1,4,0.4,62.3,56.0,4.73,4.71,2.94,1125
12,4,3,2,0.7,59.1,62.0,5.8,5.91,3.46,2674
2,3,0,5,0.41,62.6,59.0,4.74,4.75,2.97,792
8,2,3,5,0.7,61.8,54.0,5.71,5.74,3.54,2593
3,3,2,4,1.2,61.6,61.0,6.86,6.81,4.21,9370
11,1,3,7,0.5,63.6,57.0,5.08,5.04,3.22,1858
3,3,5,5,1.13,60.2,61.0,6.74,6.71,4.05,4430
2,2,1,4,0.38,62.1,56.0,4.62,4.65,2.88,1000
11,2,1,5,0.31,61.4,54.0,4.38,4.41,2.7,680
10,3,3,4,0.68,58.6,59.0,5.8,5.77,3.39,2326
0,2,1,3,0.79,61.0,57.0,6.0,5.95,3.65,3390
1,2,0,7,1.04,60.9,57.0,6.54,6.6,4.0,11511
3,3,2,5,0.51,60.7,59.0,5.16,5.19,3.14,1402
12,3,6,3,1.46,60.1,58.0,7.43,7.34,4.44,6387
1,4,3,5,1.51,58.7,63.0,7.45,7.4,4.36,12551
8,1,3,5,0.71,64.0,55.0,5.65,5.67,3.62,2599
3,3,4,6,0.35,59.9,59.0,4.57,4.61,2.75,798
10,2,2,5,1.0,62.0,55.0,6.43,6.48,4.0,5844
1,2,0,5,0.33,62.5,55.0,4.41,4.45,2.77,781
3,2,1,3,1.56,61.2,56.0,7.53,7.49,4.59,8518
10,1,1,7,0.3,59.8,64.0,4.34,4.29,2.58,1026
12,2,2,3,0.55,61.7,55.0,5.26,5.28,3.25,1183
1,4,1,7,0.41,59.9,60.0,4.8,4.82,2.88,1233
6,4,2,5,0.9,61.7,57.0,6.17,6.21,3.82,4493
7,3,3,7,0.58,61.5,60.0,5.37,5.33,3.29,1975
10,4,6,5,1.53,62.9,59.0,7.31,7.34,4.61,7418
10,3,4,4,0.32,61.6,59.0,4.37,4.39,2.7,524
0,3,3,7,0.33,62.0,59.0,4.46,4.41,2.75,965
9,2,4,1,0.35,61.7,54.0,4.55,4.53,2.8,1103
12,2,5,2,1.22,61.9,56.0,6.87,6.83,4.24,5261
3,0,2,5,0.91,66.8,58.0,5.95,5.97,3.98,3837
9,3,1,2,0.34,59.0,60.0,4.62,4.56,2.71,765
12,0,1,3,1.0,57.3,62.0,6.54,6.59,3.76,4032
3,1,0,2,0.93,63.8,59.0,6.21,6.15,3.94,3812
7,0,6,0,2.0,66.5,56.0,7.93,7.8,5.23,6796
1,2,6,4,2.09,61.2,59.0,8.31,8.22,5.06,15172
5,2,3,7,0.75,62.0,56.0,5.79,5.85,3.61,3740
1,4,4,2,1.5,62.4,58.0,7.29,7.26,4.54,9237
11,4,4,5,1.2,63.2,55.0,6.74,6.67,4.24,5833
10,3,4,5,1.52,61.1,59.0,7.45,7.38,4.53,11066
2,1,4,2,1.01,60.6,61.0,6.35,6.39,3.86,4242
5,2,4,5,1.13,62.0,55.0,6.68,6.65,4.13,4708
8,2,1,2,0.35,61.0,57.0,4.54,4.57,2.78,614
11,4,5,2,0.4,63.2,55.0,4.72,4.68,2.97,765
6,2,5,3,2.0,61.7,56.0,8.0,8.13,4.98,15092
0,4,3,2,1.01,63.5,60.0,6.41,6.38,3.92,4271
10,3,2,3,0.73,58.3,58.0,5.95,5.91,3.46,2393
5,2,6,4,0.71,62.3,55.0,5.7,5.73,3.56,2085
3,4,0,4,0.73,61.1,59.0,5.79,5.86,3.56,4116
1,2,5,2,0.48,62.5,54.0,5.04,5.07,3.16,841
5,2,5,6,0.3,61.3,57.0,4.31,4.34,2.65,552
0,3,5,4,0.73,61.2,59.0,5.84,5.82,3.57,2393
6,2,4,6,0.33,62.1,55.0,4.44,4.42,2.75,965
3,1,0,5,1.51,59.8,65.0,7.36,7.43,4.42,12709
6,1,0,4,0.25,57.6,60.0,4.15,4.18,2.4,399
11,3,2,3,0.73,60.2,59.0,5.87,5.82,3.52,1971
1,2,5,7,0.76,61.8,56.0,5.85,5.87,3.62,2788
10,4,4,2,1.01,62.7,58.0,6.36,6.34,3.98,4743
8,2,4,6,0.8,61.8,57.0,5.93,5.89,3.65,3732
5,1,2,2,0.39,63.6,58.0,4.65,4.6,2.94,921
10,2,2,1,0.32,62.5,54.0,4.38,4.42,2.75,943
8,3,3,6,0.33,60.4,59.0,4.47,4.44,2.69,1114
7,3,3,5,1.01,60.2,59.0,6.55,6.48,3.92,5864
3,2,5,2,1.2,63.5,61.0,6.75,6.71,4.27,5376
3,0,0,3,0.75,64.6,57.0,5.74,5.72,3.7,2848
3,2,2,2,0.53,62.4,57.0,5.21,5.18,3.24,1363
3,0,1,2,1.51,65.3,62.0,7.16,7.09,4.65,8869
4,2,1,2,0.76,62.4,57.0,5.83,5.87,3.65,3087
2,3,1,5,0.3,62.1,58.0,4.29,4.31,2.67,658
2,3,4,2,1.02,62.0,60.0,6.4,6.37,3.96,4884
5,3,0,3,1.04,60.9,57.0,6.54,6.49,3.97,4123
7,4,6,5,1.2,58.7,60.0,6.93,6.96,4.08,5234
4,2,3,7,0.5,60.5,55.0,5.13,5.15,3.11,1838
10,3,2,5,0.41,61.3,58.0,4.84,4.79,2.95,1107
8,2,6,2,0.71,61.6,57.0,5.72,5.75,3.53,1889
6,3,4,5,1.02,62.5,60.0,6.38,6.43,4.0,5217
4,4,0,5,1.0,61.5,63.0,6.35,6.31,3.89,7146
12,4,2,7,0.23,61.4,56.0,3.94,3.97,2.43,583
10,0,4,2,1.01,65.3,61.0,6.23,6.18,4.05,3869
10,2,2,3,0.75,62.4,56.0,5.84,5.79,3.63,2458
5,2,1,7,0.57,60.6,56.2,5.36,5.4,3.26,2719
11,3,1,0,1.19,60.2,61.0,6.91,6.87,4.15,3572
11,1,3,4,0.76,60.3,60.7,5.86,5.9,3.55,3121
10,2,0,3,0.94,62.1,56.0,6.21,6.25,3.87,4182
4,3,1,7,0.51,61.0,61.0,5.17,5.13,3.14,2060
6,2,1,5,0.38,61.5,56.0,4.65,4.69,2.87,717
3,4,0,3,0.9,62.2,57.0,6.11,6.15,3.81,3975
9,2,0,2,0.79,61.1,57.0,5.94,6.0,3.65,3209
0,2,4,2,1.03,62.2,56.0,6.45,6.51,4.03,5005
7,2,5,7,0.51,60.6,56.0,5.18,5.22,3.15,1575
2,2,4,2,0.31,61.3,57.0,4.36,4.38,2.68,421
4,2,1,4,0.57,60.8,54.8,5.36,5.4,3.27,2061
10,1,4,2,1.01,63.7,60.0,6.35,6.3,4.03,4836
4,3,5,7,0.32,62.1,59.0,4.35,4.38,2.71,561
7,3,3,2,1.01,62.6,60.0,6.36,6.29,3.96,5006
10,4,4,3,2.17,58.8,62.0,8.48,8.53,5.0,14625
11,2,5,5,0.91,61.6,55.0,6.21,6.28,3.85,4317
4,3,3,4,1.71,62.3,58.0,7.61,7.65,4.75,17041
10,4,5,6,0.7,61.2,58.0,5.65,5.72,3.48,2513
5,3,3,2,0.41,61.7,59.0,4.73,4.71,2.91,923
6,1,3,2,0.57,63.5,55.0,5.28,5.3,3.36,1364
3,4,0,2,0.31,63.4,55.0,4.3,4.28,2.72,732
10,2,0,2,0.54,62.4,57.0,5.19,5.23,3.25,1662
3,2,1,5,1.0,62.9,55.0,6.4,6.36,4.01,6871
8,3,2,2,1.0,61.6,61.0,6.37,6.3,3.9,5292
3,0,3,2,0.79,65.3,76.0,5.52,5.13,3.35,2362
3,2,2,7,0.32,62.0,55.0,4.39,4.41,2.73,786
4,4,5,3,2.19,60.3,60.0,8.29,8.33,5.01,15907
5,1,0,3,0.31,63.1,54.0,4.33,4.38,2.75,462
6,2,4,5,1.06,61.2,55.0,6.61,6.57,4.03,5373
6,4,4,3,2.54,63.5,56.0,8.68,8.65,5.5,16353
