city,cut,color,clarity,carat,depth,table,price
3,4,1,5,0.9,63.8,55.0,4598
10,3,4,5,1.04,58.7,62.0,4477
1,2,2,5,0.52,62.5,56.0,1629
3,2,2,3,1.01,62.1,55.0,4458
0,1,1,2,1.01,58.1,59.0,5627
11,3,2,0,1.0,62.4,59.0,3405
11,2,5,4,0.3,62.3,55.0,457
3,1,0,2,1.01,65.1,57.0,5544
3,4,1,5,0.7,61.2,59.0,2757
8,2,3,7,0.26,62.0,56.0,545
6,2,6,3,1.0,62.1,56.0,3465
1,2,4,5,1.6,61.2,57.0,8709
5,3,0,2,1.01,61.8,58.0,6075
3,3,0,5,0.71,62.1,60.0,2950
1,4,3,5,0.62,63.2,55.0,1815
11,1,2,5,0.72,64.1,64.0,2589
0,2,6,5,1.6,61.9,55.0,8886
7,4,1,3,0.7,61.5,56.0,2298
3,3,4,2,0.91,63.0,57.0,3033
11,2,3,5,0.4,62.4,54.0,792
4,4,1,3,0.81,62.4,57.0,2894
10,2,3,4,1.09,62.1,55.1,7487
7,3,1,5,0.42,60.9,59.0,958
3,4,2,6,0.24,59.0,58.0,552
0,2,4,5,0.33,61.2,55.0,668
12,2,4,5,0.46,62.2,54.0,1083
3,3,0,3,1.03,61.3,61.0,4764
9,3,1,6,0.38,61.9,58.0,1267
12,1,1,4,0.7,58.4,61.0,3419
5,2,4,7,0.41,62.5,56.0,899
3,3,0,5,0.43,60.2,59.0,1056
10,3,3,2,0.9,62.2,60.0,3984
10,2,0,5,0.35,60.6,56.0,829
11,4,0,3,0.51,61.5,59.0,1108
5,2,2,4,0.53,61.2,56.0,1830
1,4,5,4,0.7,63.2,55.0,2394
6,3,0,5,1.0,59.8,58.0,7392
12,2,2,5,0.55,61.1,57.0,1819
9,4,4,4,0.37,59.8,59.0,695
1,4,4,7,0.7,62.6,57.0,2558
1,3,3,2,0.81,63.0,60.0,2832
12,0,3,5,1.01,68.9,60.0,5294
3,1,2,2,0.35,63.6,54.0,748
10,4,1,5,0.46,61.3,57.0,1081
1,1,2,0,0.84,60.8,64.0,1749
5,2,1,4,0.35,61.5,57.0,921
1,4,1,7,0.28,60.2,58.0,604
1,2,4,5,0.53,62.4,56.0,1314
3,2,3,4,0.31,62.3,54.0,586
0,4,1,7,0.25,62.2,58.0,548
9,2,1,5,0.43,61.9,56.0,981
3,2,5,6,0.58,62.1,56.0,1805
4,3,4,2,1.32,61.5,61.0,7163
11,3,6,2,1.21,62.2,57.0,5266
7,4,2,5,0.3,63.0,55.0,524
0,2,2,3,0.32,61.7,56.0,561
1,2,3,1,0.32,61.3,56.0,905
10,2,2,4,0.42,60.6,56.0,985
2,0,5,0,0.73,66.1,58.0,1175
4,4,2,5,0.8,63.2,55.0,3369
7,2,4,3,0.86,61.8,55.0,2892
3,4,1,6,0.31,60.4,61.0,725
1,4,5,1,0.3,63.3,57.0,810
0,2,4,3,1.33,62.7,57.0,6480
3,1,1,4,0.73,60.8,61.0,3471
1,3,3,2,1.03,61.6,59.0,4900
11,2,5,5,1.22,59.5,57.0,5761
12,3,3,4,0.52,62.4,60.0,1815
1,1,1,2,1.01,64.2,56.0,4032
6,1,1,1,0.31,64.2,60.0,1052
1,3,5,6,0.3,62.2,58.0,709
1,2,4,2,1.07,62.1,56.0,5498
8,2,3,3,0.84,62.0,56.0,2986
1,4,5,4,1.37,61.8,57.0,7939
10,3,2,3,1.0,61.6,61.0,4452
11,3,6,4,1.51,62.1,58.0,8371
7,2,3,7,1.01,61.1,57.0,8029
3,4,2,5,0.32,61.5,59.7,624
7,2,0,0,1.12,60.6,55.0,4139
2,4,3,4,1.42,62.7,55.0,11452
10,2,1,3,0.4,61.2,55.0,666
2,3,6,5,0.57,60.2,62.0,1176
4,2,1,5,0.5,62.0,56.0,1559
1,1,1,5,0.23,61.8,63.0,357
10,2,5,1,0.35,61.5,55.0,715
5,3,1,3,0.74,62.6,58.0,2617
4,1,0,2,0.37,63.7,55.0,874
3,2,4,5,0.7,61.2,57.0,3145
3,4,2,3,1.0,63.2,59.0,3799
4,3,4,5,0.9,61.8,58.0,4082
3,2,3,5,0.42,62.2,56.0,1087
10,3,1,2,0.3,61.3,60.0,675
12,2,5,2,1.53,62.4,57.0,8981
6,1,0,2,0.59,63.8,57.0,1431
2,3,3,0,2.04,62.4,58.0,9905
5,3,1,6,0.53,60.8,59.0,2514
1,3,6,5,0.93,62.3,60.0,3250
9,2,1,3,0.23,61.5,55.0,326
7,2,0,3,0.52,62.5,56.0,1385
11,1,6,5,1.5,59.6,60.0,7368
0,3,2,2,1.01,60.6,59.0,5345
10,2,0,2,0.5,60.8,56.0,1654
12,0,1,2,1.0,66.3,62.0,4140
1,1,2,4,0.45,57.6,62.5,1144
11,2,4,6,0.73,61.6,57.0,3005
10,0,5,3,2.01,66.9,58.0,10711
1,4,3,3,0.43,61.3,56.2,729
2,2,2,4,0.72,61.5,56.0,3759
11,1,2,3,1.05,63.6,59.0,3989
1,2,1,5,0.36,61.0,54.0,747
10,4,2,5,0.72,62.5,58.0,2832
10,3,5,2,1.23,62.5,59.0,5412
10,2,3,4,0.42,61.8,56.0,984
5,4,3,7,1.01,61.9,58.0,6257
1,3,5,0,1.69,62.4,60.0,6320
2,4,3,5,1.1,61.9,56.7,7405
12,4,2,2,0.51,63.1,54.0,1312
0,1,3,5,0.3,58.5,64.0,515
10,3,5,5,0.73,59.7,59.0,2246
10,2,3,5,0.9,62.6,57.0,4269
5,3,1,3,0.5,61.8,59.0,1181
1,1,5,2,0.33,63.2,58.0,445
2,0,4,7,0.33,65.1,59.0,922
12,2,4,4,0.41,61.1,56.0,1269
10,2,2,2,1.09,62.0,56.0,5768
4,3,4,3,1.2,62.8,61.0,4973
9,3,2,3,1.07,58.2,58.0,4319
1,1,1,3,0.9,61.6,61.0,3595
12,2,1,2,0.79,62.9,55.0,3075
3,3,4,4,1.51,62.4,60.0,10939
8,1,3,7,0.5,63.9,58.0,1806
11,2,3,7,0.33,61.7,55.0,752
5,1,1,2,0.7,59.8,64.0,2079
2,4,2,1,0.51,59.4,60.0,2304
3,2,0,2,0.3,61.7,56.0,552
2,3,3,7,1.28,62.1,58.0,10716
10,4,3,2,0.31,62.8,55.0,462
7,4,0,3,1.02,58.6,63.0,4583
1,2,1,6,0.33,61.3,56.0,1130
3,1,0,2,1.04,63.7,58.0,5708
3,3,3,2,0.6,61.8,60.0,1646
4,4,0,3,1.59,59.9,59.0,10685
4,2,0,2,0.35,62.3,55.0,827
1,3,1,6,0.36,62.4,56.0,1035
8,2,2,5,0.53,61.6,56.0,2290
1,2,1,3,0.73,61.5,55.0,2896
1,3,4,4,0.4,62.6,58.0,807
12,2,2,1,0.3,61.3,56.0,873
12,4,4,2,0.32,63.1,54.0,576
9,2,6,7,0.3,62.1,56.0,439
6,2,2,3,0.59,61.7,54.0,1195
0,3,4,3,1.02,59.8,59.0,4284
1,1,0,3,0.8,64.0,60.0,2229
0,2,2,7,0.7,61.9,55.0,2701
12,3,0,2,1.0,61.4,58.0,5775
5,3,2,2,0.5,59.6,61.0,1125
10,4,2,1,0.27,60.4,58.0,560
5,2,3,1,0.31,61.3,54.0,891
10,2,4,2,1.22,62.2,56.0,6541
4,0,4,0,1.02,61.5,60.0,2999
1,2,4,3,1.57,60.7,57.0,9298
5,2,3,5,0.63,62.6,55.0,1821
2,4,0,3,1.1,58.6,63.0,4361
11,4,2,3,0.57,60.1,56.0,1235
11,4,6,2,0.78,58.0,61.0,2164
0,2,5,3,1.59,60.5,55.0,8975
10,3,3,6,0.31,62.2,59.0,1046
10,4,1,5,0.7,62.4,60.0,2755
4,2,4,5,1.15,62.4,56.0,6788
3,3,4,2,0.39,62.0,60.0,834
6,0,2,3,1.29,64.4,57.0,4824
3,2,3,3,0.71,59.5,57.0,2194
9,4,2,6,0.24,60.4,56.0,608
8,1,4,3,0.4,63.7,59.0,720
5,3,2,5,0.42,61.7,59.0,945
7,4,1,7,0.71,63.4,58.0,3340
1,4,2,7,1.02,59.4,59.0,8627
2,4,2,7,0.27,61.2,57.0,682
6,4,0,3,1.28,61.2,58.0,6811
7,2,2,4,0.53,61.5,56.0,1856
5,4,6,3,0.61,58.1,63.0,1125
1,4,5,5,1.54,62.2,58.0,8656
3,2,5,3,0.33,61.8,55.0,403
5,3,0,2,1.01,61.2,60.0,5780
1,3,4,3,1.0,58.6,59.0,4088
11,4,5,2,0.91,62.8,57.0,3703
10,3,1,5,0.41,62.1,58.0,999
10,3,2,5,0.36,58.5,58.0,869
10,3,0,3,1.52,59.8,60.0,10433
3,4,2,4,0.28,61.0,59.0,487
6,3,4,6,0.35,61.2,60.0,798
5,4,3,2,0.4,61.1,61.0,702
5,3,1,5,0.32,61.2,59.0,702
9,2,0,2,0.71,61.7,57.0,2913
7,3,2,3,0.7,62.9,57.0,2184
2,2,2,2,1.17,62.2,56.0,5944
6,2,0,4,0.52,60.9,56.0,1707
10,2,4,3,1.4,61.2,56.0,7213
1,3,1,4,0.35,62.2,58.0,718
7,2,2,5,0.35,62.6,56.0,706
11,1,5,3,1.54,63.3,60.0,7304
7,1,4,5,1.22,63.8,55.0,7201
3,4,3,5,1.0,62.7,58.0,5544
12,4,4,4,0.66,61.6,58.1,1978
3,2,3,5,0.35,61.6,54.0,563
10,4,1,4,0.51,62.8,57.1,1970
1,0,4,0,1.3,64.4,57.0,2512
2,2,2,1,0.27,61.8,55.0,760
3,4,3,7,0.7,60.0,60.0,3235
1,3,2,2,0.81,61.9,59.0,3043
4,2,3,4,0.31,61.0,56.0,642
6,1,3,5,1.02,63.6,57.0,5816
11,2,2,5,0.32,62.6,55.0,828
3,4,3,5,0.32,63.1,57.0,720
10,3,5,2,0.72,61.5,59.0,2148
5,3,2,3,0.4,62.6,60.0,631
11,2,4,2,0.55,61.5,54.0,1248
1,1,1,3,1.0,57.9,59.0,3752
3,3,5,6,0.34,62.4,59.0,803
1,1,4,4,0.31,63.2,57.0,544
8,1,3,3,0.82,63.8,60.0,2512
6,2,3,6,0.71,61.1,57.0,3955
2,2,4,1,0.53,60.2,56.0,1712
11,2,4,5,1.22,61.4,57.0,6947
11,2,3,4,0.32,61.9,55.0,773
1,4,5,6,0.43,63.0,56.0,905
9,3,3,2,1.01,59.2,59.0,4338
10,3,4,5,1.01,61.0,61.0,5190
9,2,3,7,0.36,61.5,55.0,794
4,4,1,2,1.5,63.2,59.0,10356
10,2,0,3,0.52,61.9,55.0,1292
6,4,2,2,1.0,60.5,60.0,5119
10,2,3,5,0.42,60.8,57.0,1087
2,2,1,2,0.51,60.8,57.0,1437
5,2,2,7,0.53,62.1,56.0,2290
1,4,1,7,0.33,62.3,56.0,893
5,3,2,2,0.6,62.9,59.0,1323
12,4,2,1,0.42,60.0,58.0,1722
7,4,5,6,0.4,60.8,58.0,849
6,2,3,4,0.71,61.7,56.0,3431
10,1,3,3,0.72,63.7,59.0,2333
8,3,0,5,0.31,61.7,58.0,636
10,1,1,6,0.28,64.6,55.0,492
10,4,3,5,0.9,59.6,61.0,4093
9,1,3,1,0.5,64.0,55.0,2081
3,4,4,6,1.0,63.5,60.0,6296
0,4,1,2,0.81,59.5,60.0,2973
11,2,3,4,0.32,61.6,55.0,665
12,4,0,4,0.4,63.3,57.0,967
11,4,4,3,0.7,63.1,55.0,1995
3,2,1,7,0.33,61.8,56.0,891
9,3,3,5,0.42,59.5,59.0,1087
3,2,3,2,0.55,61.9,57.0,1605
1,4,4,7,0.26,62.4,58.0,468
12,2,0,2,1.0,60.6,56.0,5880
10,2,2,6,0.43,61.0,56.0,1358
10,2,4,3,0.55,62.6,56.0,1037
5,1,5,5,0.91,58.0,62.0,3747
4,2,5,3,0.55,60.4,56.0,1109
3,2,3,2,0.55,61.3,56.0,1605
4,3,1,2,0.33,60.3,60.0,743
2,3,3,3,0.95,58.8,60.0,2937
10,2,3,4,0.53,62.4,54.0,1659
2,4,3,2,0.3,59.5,63.0,447
10,4,2,2,0.7,62.4,56.0,2196
10,4,4,3,1.01,63.5,58.0,4475
8,1,4,5,1.5,63.9,59.0,8165
1,4,3,6,0.3,61.3,56.0,691
7,2,3,1,0.5,60.8,54.0,2287
3,3,3,5,1.01,60.9,55.0,5288
11,2,4,2,0.57,61.3,54.0,1292
10,2,2,3,1.01,60.4,59.0,5020
12,2,2,4,0.35,62.4,57.0,788
6,3,0,7,0.24,58.8,58.0,668
1,3,4,3,0.35,61.6,58.0,566
1,3,2,2,0.93,58.8,60.0,4010
2,3,3,2,0.34,59.7,59.0,650
10,1,4,4,0.3,63.4,53.0,526
2,4,3,6,1.2,63.3,59.0,8928
3,3,3,3,1.2,60.2,60.0,5689
4,2,2,1,0.31,62.3,54.0,914
3,2,0,5,0.71,63.0,56.0,3245
9,3,4,5,0.34,61.1,58.0,537
12,4,2,2,0.36,60.7,54.0,641
0,2,4,2,1.14,62.3,56.0,5501
11,3,4,5,1.41,62.0,58.0,8686
6,2,0,4,0.44,62.3,55.0,1235
3,4,3,5,0.51,61.2,55.0,1397
4,3,1,3,0.83,59.2,60.0,2859
2,3,5,0,0.98,59.6,60.0,2064
4,4,4,5,1.2,63.3,59.0,6833
1,2,3,5,0.8,62.1,56.0,2728
1,3,0,7,1.03,60.1,58.0,11335
9,4,1,4,0.7,62.4,56.0,2854
11,2,5,4,1.5,61.3,57.0,10080
2,1,2,5,0.5,60.9,64.0,1409
9,4,2,4,1.23,60.8,58.0,10276
1,3,6,4,1.27,62.6,59.0,5618
0,3,3,5,1.39,62.0,56.0,8874
7,2,3,3,0.81,62.2,57.0,2894
8,2,0,6,0.34,61.7,57.0,1133
9,4,2,3,0.9,63.4,58.0,3556
2,3,5,3,1.01,62.1,59.0,3971
1,3,1,5,0.5,61.8,58.0,1746
8,2,3,7,1.07,62.3,54.0,8145
10,3,2,2,1.31,62.6,58.0,7625
6,2,2,7,0.71,61.6,54.0,4167
1,4,2,2,0.75,62.3,58.0,2573
9,2,1,3,0.71,61.5,57.0,2470
0,2,5,5,1.31,62.4,57.0,6338
3,2,3,3,1.06,62.5,55.0,4238
4,3,2,5,0.57,62.0,54.0,1760
10,3,2,2,1.26,62.3,58.0,6915
6,2,5,1,0.3,62.5,56.0,615
0,0,3,0,1.0,61.7,57.0,2723
10,2,0,5,0.42,61.8,56.0,1103
9,4,6,2,1.0,61.9,62.0,3465
0,2,1,7,0.28,60.3,57.0,828
6,4,0,3,0.71,61.8,63.0,2279
9,3,4,3,1.13,62.3,59.0,4294
10,2,3,5,1.01,62.6,56.0,6964
1,3,2,2,0.5,59.6,60.0,1378
3,3,6,5,1.0,60.7,61.0,3685
4,4,4,3,1.0,59.1,62.0,3575
11,2,6,5,0.42,61.3,57.0,680
3,3,4,2,0.39,62.0,60.0,650
10,4,1,3,0.51,62.0,57.0,1098
11,4,4,2,0.3,62.5,57.0,432
10,3,4,2,1.07,59.2,61.0,5237
1,1,1,2,0.53,63.6,56.0,1156
12,4,4,3,0.59,61.2,60.0,1254
10,2,5,5,1.5,60.0,61.0,9827
0,1,2,2,0.31,63.2,56.0,512
5,3,3,4,0.7,61.0,59.0,2512
10,2,1,4,0.31,60.9,57.0,734
1,3,4,1,0.71,62.9,60.0,3349
3,2,1,2,0.36,61.6,56.0,810
12,2,2,5,0.3,61.1,55.0,569
9,4,2,3,0.5,62.9,57.0,1020
3,2,4,7,0.31,62.4,57.0,625
8,2,4,6,0.33,62.5,56.0,901
1,2,1,2,0.9,61.9,54.0,5373
11,2,4,3,1.05,60.6,57.0,3234
11,3,6,3,0.57,62.7,60.0,941
3,2,3,4,0.5,62.0,55.0,1746
5,4,2,2,0.4,61.5,60.0,707
12,4,2,3,0.77,59.7,57.0,2334
1,3,0,2,0.4,59.9,60.0,772
10,3,3,7,1.2,59.7,60.0,9475
6,2,1,2,0.3,61.7,57.0,640
0,1,1,3,0.9,63.2,57.0,3401
4,2,3,5,0.42,61.2,56.0,1087
7,4,0,4,0.52,62.6,59.0,1860
10,2,2,3,0.71,61.8,57.0,2667
10,3,2,3,1.04,62.8,55.0,4321
4,1,6,2,0.9,64.3,63.0,2832
10,4,4,6,0.3,62.6,56.0,638
8,3,3,5,1.02,61.5,59.0,5346
1,3,3,4,0.5,60.7,60.0,1624
6,2,5,2,0.3,61.9,58.0,422
9,2,2,4,0.43,61.9,56.0,774
0,4,3,2,0.9,62.0,58.0,3841
12,2,1,3,0.85,60.1,56.0,3787
3,2,3,5,0.72,61.4,55.0,2952
3,1,5,2,1.0,62.9,64.0,3920
10,4,3,3,1.06,61.0,57.0,4769
3,4,0,3,0.92,62.5,59.0,3613
10,1,1,2,0.75,58.3,60.0,2923
1,2,5,7,0.44,60.8,56.0,912
9,4,1,2,0.7,63.1,58.0,2643
12,3,6,2,1.12,62.3,57.0,4064
11,3,1,5,0.71,62.0,61.0,3062
9,3,2,5,0.55,62.5,58.0,2376
11,4,2,3,0.7,60.7,58.0,2195
3,2,3,4,0.32,61.3,55.0,551
10,2,2,7,0.53,62.3,56.0,1943
11,4,2,2,0.58,62.2,57.0,1440
6,3,1,4,0.41,62.0,60.0,1153
1,4,0,3,0.57,62.1,58.0,1387
10,2,4,2,1.1,62.5,57.0,4764
5,2,1,5,0.5,62.1,54.0,1746
3,3,4,3,1.28,62.0,57.0,6164
11,0,0,6,0.5,65.9,64.0,1792
10,1,5,3,2.0,64.2,52.0,11400
12,2,5,4,0.76,61.5,57.0,2679
4,2,0,5,0.54,61.1,56.0,1993
7,3,1,2,0.41,61.5,61.0,904
10,3,6,4,1.5,62.0,61.0,7832
9,2,1,4,1.21,62.2,57.0,8348
8,3,0,3,0.81,61.7,58.0,2994
10,4,1,2,0.76,60.4,58.0,3261
10,4,3,7,1.23,60.6,55.0,10004
1,2,5,3,0.54,60.9,57.0,935
11,3,3,5,1.23,61.6,58.0,5654
7,3,2,3,0.57,60.4,58.0,1247
10,2,3,5,1.02,61.4,55.0,6499
8,3,3,3,1.7,61.9,58.0,10472
10,2,2,2,0.54,61.5,55.0,1327
1,2,4,6,0.35,61.7,56.0,798
0,2,3,4,1.3,62.0,55.0,10221
4,0,2,5,1.0,68.3,58.0,4312
10,2,3,4,0.35,60.6,56.0,706
0,4,1,2,0.75,63.1,56.0,2868
3,2,0,6,0.44,61.0,57.0,2290
12,2,3,4,0.33,62.9,57.0,854
8,2,5,4,0.4,61.9,55.0,919
0,2,4,1,0.58,60.2,56.0,2233
6,4,1,7,0.23,61.4,55.0,458
8,2,1,2,0.34,61.7,56.0,596
7,2,3,5,1.09,61.2,56.0,7357
7,1,0,2,1.01,63.9,61.0,5055
4,2,3,4,0.42,62.7,54.0,921
10,3,3,2,1.06,61.5,59.0,5113
5,4,3,4,0.31,62.0,59.0,625
1,4,6,2,1.31,62.3,55.0,5450
10,4,2,7,0.24,62.2,58.0,552
5,4,3,4,0.7,62.8,57.0,2475
3,3,1,3,0.57,61.2,57.0,1414
2,3,4,5,0.91,61.8,60.0,4313
0,3,1,3,1.11,61.0,60.0,4177
1,2,5,2,0.93,62.0,57.0,2917
2,2,4,2,1.25,62.2,54.0,7182
6,1,2,5,0.8,60.5,62.3,3283
7,2,3,7,0.3,60.9,57.0,684
3,3,6,3,2.02,62.1,60.0,11165
10,2,0,5,0.31,62.2,54.0,734
7,2,3,5,0.32,61.8,55.0,720
5,2,3,7,0.53,61.7,56.0,1948
8,3,0,5,1.0,61.2,61.0,6303
10,4,1,7,0.31,61.1,55.0,766
10,4,5,4,0.4,63.5,55.0,882
5,4,2,6,0.71,63.3,58.0,3104
3,3,1,5,0.52,60.7,58.0,1689
3,2,1,5,0.71,60.3,56.0,3217
12,2,1,6,0.29,62.7,55.0,669
3,4,5,2,0.82,60.5,58.0,2602
1,4,3,7,0.55,57.1,63.0,1879
6,2,3,6,0.33,62.2,57.0,868
8,4,1,2,0.34,59.0,60.0,596
11,4,3,4,0.95,59.9,58.0,5572
4,2,0,3,0.53,61.9,55.0,1314
3,3,3,5,0.41,61.7,61.0,1061
8,3,1,4,0.41,60.7,59.0,964
3,2,1,2,0.34,61.0,57.0,596
5,2,3,7,0.39,61.9,56.0,902
8,2,3,4,0.33,61.6,57.0,699
9,3,5,5,0.36,61.6,58.0,648
11,3,3,0,1.65,62.0,59.0,6912
0,1,5,2,0.4,63.2,55.0,596
7,2,0,5,0.5,61.8,54.0,1628
0,4,1,4,1.14,63.1,59.0,8315
5,3,1,6,0.26,62.3,60.0,599
1,4,1,2,0.74,59.9,56.0,3497
1,3,3,5,0.42,59.5,59.0,847
1,1,1,2,0.71,63.1,59.0,2420
10,4,4,2,1.2,60.8,58.0,6077
1,4,0,7,0.25,64.2,55.0,512
10,4,3,5,1.2,63.2,56.0,8491
0,2,4,5,0.36,61.0,57.0,587
3,1,1,5,0.51,61.1,65.0,1424
1,2,4,1,0.3,60.8,56.0,789
10,3,3,2,1.15,62.0,58.0,4776
10,4,6,6,1.09,63.9,56.0,5588
7,3,4,7,0.32,62.2,58.0,602
6,4,3,7,1.02,63.1,59.0,7942
10,2,3,4,0.43,61.1,56.0,943
10,1,0,3,0.4,64.0,56.0,775
2,4,2,7,1.11,60.8,57.0,9792
5,3,1,2,0.91,62.5,61.0,4434
3,3,2,7,0.32,62.2,59.0,806
10,4,4,2,1.2,58.9,60.0,6019
2,4,1,3,1.51,61.8,57.0,9731
9,3,0,2,0.3,62.4,60.0,709
10,2,0,4,1.02,62.7,55.0,7118
3,2,4,2,0.4,62.6,57.0,855
9,2,5,5,1.2,62.5,56.0,5884
11,4,2,3,0.7,62.9,56.0,2131
0,2,0,3,0.36,62.3,57.0,689
6,2,0,5,0.73,60.7,57.0,4134
1,2,1,7,1.04,62.9,55.0,10019
5,3,1,4,0.41,62.2,57.0,1153
0,4,1,2,1.5,58.6,62.0,10626
7,4,3,7,0.9,62.6,55.0,4668
5,2,1,6,0.33,61.7,56.0,1052
1,0,5,2,0.9,65.7,58.0,2873
8,4,4,7,0.33,61.6,56.0,614
1,2,2,2,0.51,61.5,55.0,1580
8,2,0,5,0.5,62.0,56.0,1628
4,2,5,5,0.32,61.3,56.0,449
4,3,0,2,0.37,61.0,62.0,874
4,2,5,6,0.42,62.4,57.0,945
12,3,3,5,0.52,62.0,58.0,1577
6,3,3,4,1.01,60.5,60.0,6353
9,4,2,3,1.01,60.0,55.0,4425
1,2,1,2,0.74,62.6,56.0,2489
1,2,1,3,0.76,61.5,55.0,2680
9,3,0,5,0.31,62.0,59.0,734
11,2,5,5,0.7,61.2,55.0,2249
9,2,0,5,0.5,61.7,56.0,1844
4,1,2,5,1.12,63.8,57.0,7051
10,2,0,7,0.52,61.4,56.0,2302
9,4,3,4,0.51,62.7,56.0,1656
10,2,1,6,0.35,61.8,56.0,967
1,2,4,7,0.27,62.1,57.0,623
4,1,6,7,1.21,63.7,56.0,5028
11,4,4,3,1.15,63.7,56.0,4661
10,2,5,6,0.3,61.9,57.0,552
12,2,3,7,0.52,62.4,55.0,2012
0,2,3,4,0.33,61.7,56.0,666
7,4,0,3,0.38,62.1,55.0,633
2,2,4,4,0.3,62.3,55.1,539
6,4,2,4,0.41,60.8,58.0,1007
7,1,1,2,0.33,63.4,55.0,579
12,2,3,5,1.01,59.6,59.0,6295
11,1,4,2,1.01,64.0,58.0,4116
12,2,1,5,0.3,62.1,55.0,658
8,3,3,2,1.11,60.1,60.0,5281
12,4,3,5,0.52,60.2,56.0,1446
2,2,3,1,0.4,62.2,55.0,1397
4,2,0,2,0.41,61.0,57.0,1015
9,1,3,6,0.3,63.1,58.0,789
9,2,4,7,0.4,62.3,57.0,1125
0,2,4,5,1.71,63.0,57.0,10534
10,1,4,3,1.04,57.9,58.0,4193
1,3,1,3,0.61,61.3,59.0,1715
2,4,1,3,1.13,60.3,58.0,5052
10,2,5,3,1.16,62.6,56.0,4478
2,2,1,3,0.72,62.5,55.0,2530
0,3,1,2,0.33,62.7,56.0,743
3,2,3,3,0.41,60.9,56.0,810
11,3,1,2,0.4,61.3,59.0,945
5,3,5,2,1.31,63.0,57.0,5869
0,2,0,2,0.33,62.5,54.0,608
11,2,4,7,0.34,61.4,56.0,852
1,3,5,5,0.31,59.3,59.0,521
9,2,3,4,0.72,60.3,57.0,3478
12,2,2,4,0.72,61.4,56.0,3759
4,3,3,4,1.41,62.1,59.0,11347
4,3,1,2,0.9,62.3,56.0,4502
5,2,1,3,0.77,60.7,55.0,2834
11,2,3,7,1.11,61.8,56.0,9734
4,4,5,2,0.7,63.8,59.0,1890
8,4,5,2,1.51,62.8,59.0,8214
7,2,1,2,0.6,61.5,56.0,1830
1,4,3,3,0.45,59.7,61.0,764
2,2,5,4,1.01,62.5,59.0,5022
10,0,6,2,0.91,66.3,56.0,2390
11,2,0,5,0.32,61.3,56.0,719
6,2,6,4,0.9,61.6,55.0,3587
3,2,5,2,0.9,62.3,57.0,3455
7,3,1,4,0.31,61.1,58.0,942
3,2,3,6,0.41,62.5,53.0,1068
10,1,5,2,0.92,63.3,58.0,3382
0,4,2,5,0.54,58.2,60.0,1551
4,2,3,5,1.02,61.9,53.0,6169
10,2,1,3,0.81,61.8,56.0,3013
11,2,5,3,1.51,61.2,58.0,7362
2,1,2,4,0.8,63.3,55.0,3116
5,2,2,7,0.38,62.0,55.0,963
11,2,1,3,0.83,61.3,57.0,3125
3,1,0,3,0.51,64.2,56.0,1146
1,3,2,6,0.39,59.7,58.0,1290
2,2,2,1,0.32,62.2,54.0,943
9,4,2,0,1.7,63.1,56.0,5998
12,2,3,3,1.05,62.2,54.0,4667
8,2,4,5,0.31,61.5,57.0,628
1,3,4,3,0.76,59.0,59.0,1985
0,2,2,6,0.38,60.9,57.0,1160
11,3,2,3,1.16,62.1,59.0,3787
8,3,2,5,1.17,62.4,56.0,7568
9,4,3,7,0.3,62.4,56.0,631
5,3,0,3,0.31,61.8,60.0,593
10,2,2,3,0.58,60.9,56.0,1776
9,4,3,1,0.4,62.3,59.0,1173
0,2,1,5,0.6,61.2,56.0,2079
1,3,4,5,1.14,61.7,60.0,5937
3,4,3,5,1.04,62.8,56.0,6424
12,3,2,2,0.62,59.8,60.0,1766
12,0,4,0,0.96,60.1,62.0,1808
1,2,1,6,0.31,61.0,57.0,903
3,2,1,4,0.31,61.3,55.0,800
3,2,1,4,0.57,61.4,57.0,2068
1,2,1,6,0.33,60.2,57.0,984
12,2,6,3,1.11,62.6,54.0,4101
12,2,0,5,0.53,61.8,57.0,1694
7,2,4,5,0.32,62.5,55.0,505
1,2,1,1,0.38,61.1,56.0,1433
5,2,0,2,0.52,61.8,56.0,1605
11,1,5,4,0.9,63.5,61.0,3666
8,0,3,4,0.7,56.2,65.0,2384
3,3,3,2,0.47,59.5,60.0,1110
3,0,4,3,1.24,65.0,54.0,5208
4,1,0,5,0.57,58.3,61.0,2015
2,2,2,4,0.25,61.8,56.0,595
11,1,4,4,0.9,64.1,57.0,4234
2,2,1,4,0.3,60.7,57.0,710
2,2,0,7,0.33,60.9,57.0,955
10,4,0,4,0.3,62.1,58.0,742
10,2,2,5,1.12,60.9,55.0,6858
12,2,0,5,0.37,61.6,56.0,1124
1,4,5,5,0.71,62.3,58.0,2052
7,3,3,2,0.32,61.6,58.0,612
9,3,1,3,0.57,62.5,54.0,1058
2,3,2,3,0.57,60.7,59.0,1746
10,3,3,5,0.37,62.8,60.0,833
11,4,1,2,0.4,61.7,60.0,687
12,3,4,5,1.01,61.9,57.0,5260
1,2,1,5,0.39,61.4,56.0,796
1,4,5,6,1.2,62.6,56.0,7080
1,2,4,2,1.26,61.7,58.0,6476
11,2,3,7,0.5,61.8,54.0,1766
3,4,2,4,1.31,59.1,60.0,9797
10,2,4,5,1.01,61.9,57.0,5028
10,4,0,5,0.41,62.8,58.0,779
1,3,3,4,0.31,62.1,58.0,802
